Datum;Erster;Hoch;Tief;Schlusskurs;Stuecke;Volumen
2016-08-11;0,05;0,051;0,045;0,051;94.370;4.762
2016-08-10;0,055;0,06;0,045;0,045;115.200;6.009
2016-08-09;0,04;0,075;0,04;0,045;27.914;1.316
2016-08-08;0,028;0,079;0,028;0,041;27.000;1.974
2016-08-05;0,069;0,12;0,063;0,078;47.704;3.542
2016-08-03;0,058;0,058;0,058;0,058;2.000;116
2016-08-02;0,021;0,021;0,021;0,021;1;0
2016-08-01;0,03;0,055;0,03;0,055;28.500;1.105
2016-07-29;0,028;0,135;0,028;0,069;80.900;2.978
2016-07-27;0,018;0,018;0,018;0,018;60;1
2016-07-26;0,017;0,017;0,017;0,017;5.000;85
2016-07-25;0,024;0,028;0,024;0,028;30.994;829
2016-07-20;0,024;0,024;0,024;0,024;5.000;120
2016-07-18;0,023;0,023;0,016;0,016;1.400;22
2016-07-15;0,016;0,024;0,016;0,024;6.501;144
2016-07-14;0,016;0,024;0,016;0,024;41.670;667
2016-07-13;0,017;0,017;0,016;0,016;69.999;1.158
2016-07-11;0,017;0,017;0,017;0,017;1.000;17
2016-07-04;0,017;0,017;0,017;0,017;5.550;94
2016-07-01;0,018;0,018;0,018;0,018;600;11
2016-06-29;0,026;0,026;0,026;0,026;1;0
2016-06-23;0,02;0,02;0,02;0,02;20.000;400
2016-06-22;0,018;0,018;0,018;0,018;3.950;71
2016-06-21;0,021;0,021;0,018;0,018;3.350;63
2016-06-20;0,021;0,021;0,021;0,021;2.450;51
2016-06-13;0,021;0,021;0,021;0,021;200;4
2016-06-10;0,021;0,032;0,021;0,021;89.869;2.328
2016-06-09;0,017;0,022;0,017;0,017;7.035;150
2016-06-08;0,017;0,017;0,017;0,017;2.000;34
2016-06-07;0,017;0,03;0,017;0,03;105.338;1.823
2016-06-06;0,017;0,03;0,017;0,03;28.138;838
2016-06-03;0,017;0,017;0,017;0,017;425;7
2016-06-02;0,022;0,022;0,017;0,017;43.545;938
2016-05-31;0,022;0,022;0,022;0,022;8.000;176
2016-05-27;0,022;0,022;0,022;0,022;1.200;26
2016-05-26;0,022;0,022;0,022;0,022;255;6
2016-05-25;0,03;0,03;0,022;0,022;2.000;52
