Datum;Erster;Hoch;Tief;Schlusskurs;Stuecke;Volumen
2018-08-01;0,006;0,0065;0,0055;0,0065;226.527;1.340
2018-07-31;0,0065;0,0065;0,0065;0,0065;0;0
2018-07-30;0,0075;0,0075;0,006;0,0065;76.971;538
2018-07-27;0,007;0,0075;0,007;0,0075;128.252;898
2018-07-26;0,0065;0,0065;0,006;0,0065;254.800;1.592
2018-07-25;0,007;0,007;0,0065;0,007;71.000;474
2018-07-24;0,0065;0,0075;0,0065;0,007;43.791;328
2018-07-23;0,006;0,0075;0,006;0,007;217.469;1.518
2018-07-20;0,0075;0,0075;0,0065;0,007;125.400;841
2018-07-19;0,007;0,007;0,0065;0,007;35.250;233
2018-07-18;0,0075;0,0075;0,007;0,007;41.200;299
2018-07-17;0,0075;0,0075;0,007;0,0075;38.651;284
2018-07-16;0,006;0,0075;0,006;0,007;135.000;963
2018-07-13;0,0073;0,0073;0,0073;0,0073;0;0
2018-07-12;0,006;0,0075;0,006;0,007;276.247;1.786
2018-07-11;0,0075;0,0075;0,006;0,006;183.571;1.200
2018-07-10;0,0055;0,0075;0,0055;0,0065;1.570.844;10.598
2018-07-09;0,006;0,007;0,005;0,007;429.302;2.703
2018-07-06;0,0075;0,008;0,007;0,007;168.750;1.282
2018-07-05;0,007;0,0075;0,006;0,007;130.300;942
2018-07-04;0,007;0,007;0,007;0,007;0;0
2018-07-03;0,0075;0,008;0,007;0,008;500.357;3.653
2018-07-02;0,008;0,008;0,008;0,008;0;0
2018-06-29;0,0085;0,0085;0,0075;0,008;15.038;123
2018-06-28;0,0075;0,0085;0,007;0,008;779.648;6.021
2018-06-27;0,007;0,009;0,007;0,009;464.820;3.856
2018-06-26;0,008;0,0085;0,0075;0,0075;499.112;4.143
2018-06-25;0,0095;0,0095;0,008;0,0085;294.973;2.535
2018-06-22;0,01;0,01;0,0085;0,0093;71.200;671
2018-06-21;0,0095;0,011;0,0085;0,009;1.248.580;11.981
2018-06-20;0,007;0,0095;0,0065;0,0095;1.916.686;15.107
2018-06-19;0,0065;0,0065;0,006;0,0065;159.900;987
2018-06-18;0,007;0,0085;0,006;0,0075;90.975;636
2018-06-15;0,006;0,008;0,006;0,008;869.572;6.326
2018-06-14;0,006;0,007;0,006;0,007;103.352;620
2018-06-13;0,006;0,007;0,006;0,0065;61.368;387
2018-06-12;0,007;0,008;0,006;0,007;997.812;6.792
2018-06-11;0,009;0,011;0,003;0,008;8.344.491;45.254
2018-06-08;0,0115;0,0115;0,01;0,011;51.051;542
2018-06-07;0,01;0,011;0,01;0,011;100.000;1.000
