Datum;Erster;Hoch;Tief;Schlusskurs;Stuecke;Volumen
2020-02-28;42,00;44,30;41,74;44,18;568.670;24.674.710
2020-02-27;45,58;46,16;43,34;44,60;542.023;24.271.798
2020-02-26;44,90;46,56;43,50;46,44;635.917;28.807.686
2020-02-25;48,56;49,18;46,26;46,28;332.872;15.690.611
2020-02-24;50,00;50,25;47,88;48,24;340.240;16.556.195
2020-02-21;52,30;52,30;51,15;51,70;194.094;10.040.038
2020-02-20;52,90;53,20;52,10;52,30;101.578;5.349.271
2020-02-19;53,30;53,75;52,80;52,90;91.935;4.885.960
2020-02-18;53,40;53,55;52,90;53,15;119.312;6.356.440
2020-02-17;54,10;54,15;53,45;53,75;53.687;2.887.611
2020-02-14;53,90;54,40;53,70;53,80;46.977;2.534.828
2020-02-13;54,20;54,50;53,15;54,10;108.315;5.815.757
2020-02-12;54,45;55,10;54,40;54,40;87.338;4.773.971
2020-02-11;54,50;54,90;54,05;54,50;78.166;4.260.726
2020-02-10;53,60;54,50;53,55;54,00;128.839;6.955.791
2020-02-07;54,80;54,80;52,85;53,80;168.897;9.062.380
2020-02-06;54,55;55,50;51,90;54,65;471.456;25.361.042
2020-02-05;56,80;57,05;55,65;55,80;182.884;10.290.904
2020-02-04;55,00;55,50;54,55;55,25;173.902;9.574.026
2020-02-03;53,85;55,05;53,55;54,85;200.488;10.947.037
2020-01-31;54,75;55,25;53,95;53,95;111.262;6.048.747
2020-01-30;54,80;55,70;54,10;54,50;154.358;8.448.335
2020-01-29;54,85;55,40;54,45;55,30;123.320;6.784.257
2020-01-28;54,40;55,60;54,00;54,85;197.797;10.838.858
2020-01-27;54,40;54,45;53,40;54,30;160.417;8.676.580
2020-01-24;55,70;56,15;54,90;55,45;184.519;10.243.458
2020-01-23;54,80;55,55;53,95;55,40;152.124;8.364.327
2020-01-22;54,00;55,40;53,70;55,15;197.069;10.824.257
2020-01-21;52,70;54,35;52,50;54,15;292.542;15.748.845
2020-01-20;52,50;52,85;51,35;52,45;113.881;5.934.808
2020-01-17;51,60;52,75;51,60;52,60;133.641;7.004.457
2020-01-16;51,05;51,80;51,05;51,70;129.744;6.693.849
2020-01-15;50,85;51,15;50,75;51,00;147.959;7.537.455
2020-01-14;50,90;51,35;49,96;51,10;183.384;9.312.306
2020-01-13;50,80;51,65;50,80;51,00;151.278;7.747.154
2020-01-10;49,70;51,40;49,56;50,95;329.832;16.698.896
2020-01-09;50,00;51,00;47,00;49,24;1.206.046;59.403.692
2020-01-08;52,35;53,10;52,00;52,70;111.467;5.864.189
2020-01-07;52,05;52,95;51,90;52,75;102.911;5.418.478
2020-01-06;52,15;52,15;50,65;51,90;166.813;8.567.672
2020-01-03;52,45;53,00;52,15;52,95;107.426;5.646.394
2020-01-02;52,70;53,35;51,75;52,95;330.452;17.351.268
2019-12-30;52,25;52,60;51,95;52,60;43.974;2.302.774
2019-12-27;51,70;52,40;51,35;52,30;91.296;4.743.636
2019-12-23;51,95;52,50;51,45;51,45;71.482;3.706.187
2019-12-20;52,20;52,85;51,90;52,05;222.953;11.641.888
2019-12-19;51,30;52,60;50,75;51,95;159.980;8.311.446
2019-12-18;52,25;52,25;50,95;51,05;189.829;9.746.417
2019-12-17;53,85;54,15;52,10;52,30;174.528;9.206.479
2019-12-16;52,30;54,40;52,30;53,85;177.652;9.537.932
2019-12-13;52,25;52,55;51,70;52,30;119.702;6.251.730
2019-12-12;51,65;52,05;51,40;51,70;98.639;5.105.873
2019-12-11;51,65;52,05;50,80;51,85;120.928;6.235.563
2019-12-10;52,50;52,50;50,65;51,90;221.152;11.398.920
2019-12-09;53,30;53,35;51,60;52,30;206.929;10.790.951
2019-12-06;52,35;54,15;52,10;53,00;232.474;12.359.950
2019-12-05;52,20;52,70;51,60;52,35;171.307;8.958.040
2019-12-04;51,90;53,35;51,60;51,95;489.133;25.617.022
2019-12-03;52,70;53,15;51,50;51,80;173.974;9.065.992
2019-12-02;53,70;54,40;52,15;52,45;259.928;13.804.460
2019-11-29;53,60;55,20;53,30;53,75;279.555;15.173.968
2019-11-28;53,40;54,15;53,30;54,15;84.976;4.574.509
2019-11-27;53,75;53,75;52,70;53,50;90.771;4.827.419
2019-11-26;52,55;53,55;52,35;53,55;160.251;8.521.049
