Datum;Erster;Hoch;Tief;Schlusskurs;Stuecke;Volumen
2020-02-28;12,50;12,55;11,80;12,55;138.544;1.693.876
2020-02-27;13,20;13,60;12,70;12,80;81.588;1.071.291
2020-02-26;13,20;13,70;12,50;13,65;110.261;1.447.516
2020-02-25;14,30;14,55;13,65;14,00;31.931;447.296
2020-02-24;14,35;14,65;13,45;14,15;85.062;1.200.615
2020-02-21;15,40;15,65;15,20;15,20;19.461;298.758
2020-02-20;15,80;15,90;15,35;15,50;18.923;294.625
2020-02-19;15,65;16,00;15,55;15,70;24.441;383.925
2020-02-18;15,80;16,10;15,05;15,85;38.029;595.980
2020-02-17;16,10;16,20;15,75;15,90;27.770;443.287
2020-02-14;15,95;16,30;15,75;16,05;24.225;388.159
2020-02-13;15,70;15,90;15,30;15,60;27.853;436.647
2020-02-12;15,80;15,90;15,45;15,50;30.108;471.304
2020-02-11;14,80;15,75;14,80;15,75;92.833;1.431.814
2020-02-10;14,20;14,85;14,20;14,75;47.571;691.490
2020-02-07;14,15;14,30;13,95;14,20;35.620;504.040
2020-02-06;14,10;14,20;13,95;14,15;10.141;142.807
2020-02-05;13,80;14,00;13,80;14,00;14.916;207.553
2020-02-04;13,50;14,00;13,50;13,80;23.714;325.873
2020-02-03;13,20;13,55;12,60;13,40;44.821;585.627
2020-01-31;13,55;13,65;13,15;13,25;17.804;237.245
2020-01-30;13,55;13,55;13,20;13,50;12.889;172.080
2020-01-29;13,70;13,70;13,50;13,60;11.545;157.380
2020-01-28;12,80;13,75;12,50;13,70;46.871;609.954
2020-01-27;14,05;14,15;13,05;13,10;17.473;235.278
2020-01-24;13,75;14,10;13,75;13,90;16.480;229.994
2020-01-23;13,95;14,00;13,55;13,80;17.358;238.877
2020-01-22;13,90;13,90;13,65;13,75;19.224;265.581
2020-01-21;14,15;14,15;13,65;13,75;22.007;306.440
2020-01-20;13,90;14,20;13,70;13,85;26.495;370.882
2020-01-17;14,30;14,30;13,35;13,35;20.752;290.177
2020-01-16;14,25;14,35;14,20;14,30;10.996;157.085
2020-01-15;13,55;14,20;13,50;14,10;39.319;548.996
2020-01-14;13,40;13,55;13,20;13,55;13.420;179.913
2020-01-13;13,45;13,45;13,15;13,30;23.733;317.511
2020-01-10;13,10;13,40;13,00;13,15;39.155;513.917
2020-01-09;12,60;13,10;12,60;12,85;10.883;139.733
2020-01-08;12,45;12,80;12,40;12,80;20.692;260.158
2020-01-07;12,70;12,70;12,30;12,60;12.861;161.357
2020-01-06;12,10;12,55;11,95;12,55;19.090;233.111
2020-01-03;12,35;12,40;12,00;12,10;14.442;176.481
2020-01-02;12,40;12,40;12,20;12,40;10.177;125.681
