Datum;Erster;Hoch;Tief;Schlusskurs;Stuecke;Volumen
2019-07-31;13,50;13,50;13,40;13,50;597;8.005
2019-07-30;13,50;13,50;13,40;13,50;7.801;104.647
2019-07-29;13,40;15,80;13,40;13,50;4.199;57.257
2019-07-26;13,50;14,00;13,50;13,80;5.140;69.572
2019-07-25;13,40;13,50;13,40;13,50;8.771;117.748
2019-07-24;13,40;13,50;13,40;13,50;4.528;60.675
2019-07-23;13,50;13,50;13,40;13,50;4.132;55.409
2019-07-22;13,40;13,50;13,30;13,50;1.716;23.086
2019-07-19;13,30;13,50;13,30;13,50;6.342;84.973
2019-07-18;13,40;13,50;13,30;13,50;3.866;51.610
2019-07-17;13,50;13,50;13,40;13,50;1.119;15.015
2019-07-16;13,40;13,60;13,40;13,50;5.885;79.215
2019-07-15;13,50;13,50;13,40;13,50;23.749;320.120
2019-07-12;13,40;13,50;13,40;13,50;7.013;94.060
2019-07-11;13,20;13,50;13,20;13,50;54.836;734.122
2019-07-10;12,90;12,90;12,80;12,90;7.686;99.081
2019-07-09;12,90;12,90;12,80;12,90;5.163;66.126
2019-07-08;12,90;13,30;12,80;12,90;2.125;27.352
2019-07-05;12,90;13,10;12,90;13,10;2.873;37.235
2019-07-04;12,90;13,00;12,90;13,00;2.353;30.359
2019-07-03;12,80;12,90;12,80;12,90;3.145;40.561
2019-07-02;12,80;12,90;12,80;12,90;251;3.218
2019-07-01;12,80;13,00;12,80;12,90;1.146;14.678
2019-06-28;12,90;13,00;12,90;13,00;563;7.268
2019-06-27;13,00;13,00;13,00;13,00;0;0
2019-06-26;13,00;13,00;13,00;13,00;0;0
2019-06-25;13,00;13,00;13,00;13,00;0;0
2019-06-24;12,80;13,00;12,80;13,00;1.361;17.472
2019-06-21;12,80;13,00;12,80;12,90;4.020;51.584
2019-06-20;12,80;12,90;12,80;12,90;597;7.646
2019-06-19;12,80;12,90;12,80;12,90;384;4.921
2019-06-18;12,80;12,90;12,80;12,90;1.846;23.634
2019-06-17;12,80;12,90;12,80;12,90;3.862;49.436
2019-06-14;13,00;13,00;12,80;12,90;272;3.496
2019-06-13;12,80;13,00;12,80;12,90;488;6.259
2019-06-12;12,80;13,00;12,80;12,90;1.188;15.278
2019-06-11;12,90;12,90;12,80;12,90;2.064;26.626
2019-06-07;12,90;12,90;12,80;12,80;191;2.464
2019-06-06;12,90;12,90;12,90;12,90;0;0
2019-06-05;12,90;12,90;12,90;12,90;0;0
2019-06-04;13,00;13,10;12,90;12,90;7.332;95.458
2019-06-03;12,90;12,90;12,90;12,90;0;0
2019-05-31;12,90;12,90;12,90;12,90;0;0
2019-05-30;13,00;13,00;13,00;13,00;0;0
2019-05-29;12,90;13,00;12,80;13,00;1.459;18.765
2019-05-28;13,10;13,50;13,00;13,00;6.757;89.145
2019-05-27;12,90;13,00;12,90;13,00;100;1.290
2019-05-24;13,30;13,40;13,10;13,10;1.771;23.308
2019-05-23;12,70;13,30;12,70;13,20;2.312;29.755
2019-05-22;12,70;12,80;12,70;12,80;4.621;59.021
2019-05-21;12,80;12,80;12,80;12,80;3.057;39.130
2019-05-20;12,50;12,70;12,50;12,70;2.531;32.144
2019-05-17;12,70;12,70;12,60;12,70;7.475;94.397
2019-05-16;12,90;12,90;12,60;12,80;22.853;294.241
